creator_id,total_exposure,total_revenue,creator_share,cum_exposure_share,cum_revenue_share
113860,1622887.0,16081.07,0.003640696365923082,0.01683711703248218,0.0042140600799461
103374,1613105.0,27956.4,0.0037068908453035017,0.017102080715442235,0.004291082648600775
115802,1612769.0,23367.83,0.0037730853246839215,0.01736698920807217,0.004355463265936548
105076,1612027.0,25562.96,0.003839279804064341,0.017631775822056415,0.004425891677377818
112566,1605131.0,41243.55,0.0039054742834447606,0.01789542972021764,0.004539521621198824
102414,1602790.0,19899.92,0.00397166876282518,0.01815869909289428,0.004594347813212909
105608,1596241.0,19881.57,0.0040378632422056,0.018420892746904307,0.004649123449213529
102766,1594514.0,28261.65,0.00410405772158602,0.018682802729187778,0.004726987010953217
109526,1591910.0,30842.44,0.00417025220096644,0.018944284986412787,0.004811960897160944
116237,1591009.0,27781.95,0.004236446680346859,0.019205619248139457,0.004888502839300697
108311,1588401.0,173077.78,0.0043026411597272786,0.019466525127779924,0.005365348756251695
114947,1586136.0,27161.51,0.004368835639107699,0.019727058965462865,0.005440181326566172
117900,1577263.0,19615.07,0.004435030118488118,0.019986135351362497,0.005494222729455717
101738,1570890.0,25196.2,0.0045012245978685375,0.020244164927816062,0.005563640681850766
106707,1570399.0,23281.3,0.004567419077248958,0.020502113854114594,0.005627782900720868
113649,1566636.0,30394.6,0.004633613556629377,0.020759444681567124,0.005711522944690457
107329,1562174.0,31438.25,0.0046998080360097965,0.021016042594576165,0.0057981383447064765
113219,1556973.0,24049.36,0.004766002515390217,0.021271786207266826,0.00586439664268837
111726,1555747.0,30809.59,0.004832196994770636,0.021527328440955312,0.00594928002398916
114761,1550277.0,21686.75,0.004898391474151055,0.021781972189209933,0.00600902910437046
106066,1550042.0,21783.83,0.004964585953531476,0.022036577337084855,0.006069045649481304
101437,1548920.0,24865.640000000003,0.005030780432911895,0.022290998188678825,0.006137552877309009
118592,1546601.0,24216.04,0.005096974912292315,0.022545038128440782,0.006204270394709117
104773,1543721.0,31995.18,0.005163169391672735,0.022798605008230246,0.006292420190397
105522,1526797.0,13974.06,0.005229363871053154,0.023049392003653586,0.006330920068626478
101687,1521391.0,31185.38,0.005295558350433574,0.023299291026086896,0.006416838787491287
112317,1520222.0,32198.48,0.005361752829813994,0.02354899803216332,0.006505548694216623
101137,1520109.0,19159.26,0.005427947309194413,0.023798686477206097,0.006558334296752099
110265,1519126.0,21520.49,0.005494141788574833,0.024048213457681877,0.006617625314855549
117744,1515038.0,29029.48,0.0055603362679552525,0.024297068955807816,0.006697604322034926
114806,1514642.0,25879.3,0.005626530747335672,0.024545859408187536,0.006768904280576975
106515,1514245.0,16853.769999999997,0.005692725226716092,0.024794584650564104,0.006815338036601181
114386,1513771.0,16583.72,0.0057589197060965115,0.025043232035153535,0.006861027778923151
104454,1512938.0,26889.27,0.005825114185476931,0.025291742593716197,0.006935110301874931
105952,1509206.0,26541.72,0.005891308664857351,0.025539640145397842,0.0070082352911766
100581,1508626.0,28634.85,0.0059575031442377704,0.025787442428057247,0.007087127054781405
116367,1506959.0,28380.01,0.006023697623618191,0.026034970894406186,0.007165316709695677
102842,1505563.0,26247.06,0.00608989210299861,0.026282270058074018,0.00723762988238005
109929,1498836.0,25034.15,0.006156086582379029,0.026528464265340824,0.007306601371451835
118482,1491762.0,27871.590000000004,0.00622228106175945,0.0267734965190502,0.007383390280406134
112576,1485774.0,26169.26,0.006288475541139869,0.02701754520223344,0.007455489106613802
105980,1483584.0,14563.23,0.006354670020520288,0.027261234162729263,0.007495612204813457
103130,1483446.0,18727.71,0.006420864499900709,0.02750490045576807,0.007547208845626288
107300,1479240.0,25368.48,0.006487058979281128,0.02774787588413872,0.00761710144597772
100310,1477546.0,38550.86,0.006553253458661547,0.02799057306126166,0.007723312770076918
117575,1476284.0,17578.88,0.0066194479380419675,0.02823306294613277,0.007771744273835352
106195,1474390.0,19339.98,0.006685642417422387,0.02847524172836919,0.007825027777338308
109107,1473884.0,24716.24,0.006751836896802806,0.028717337396596553,0.007893123393808436
104501,1472218.0,24069.76,0.0068180313761832265,0.028959159412770386,0.007959437895750801
100471,1471436.0,20842.65,0.006884225855563646,0.029200852980021133,0.008016861399512744
112579,1469312.0,27378.96,0.006950420334944066,0.02944219766554217,0.008092293065474513
112435,1467917.0,25234.93,0.0070166148143244855,0.02968331321263903,0.008161817722741578
109406,1466209.0,14881.55,0.007082809293704905,0.029924148208891093,0.008202817823132293
108073,1464675.0,16024.54,0.007149003773085325,0.03016473123500503,0.008246966970816172
100496,1456974.0,27547.83,0.007215198252465744,0.03040404931846336,0.008322863889856619
104496,1455832.0,29600.4,0.007281392731846164,0.03064317982050204,0.008404415836502319
114476,1455685.0,25631.07,0.007347587211226584,0.030882286176771294,0.008475031897539068
114830,1453922.0,21437.47,0.007413781690607003,0.031121102948064333,0.008534094187564163
107701,1451967.0,29042.23,0.007479976169987423,0.031359598597049655,0.008614108322218835
106571,1451546.0,25689.99,0.007546170649367843,0.03159802509386538,0.008684886713517893
101342,1450016.0,15862.66,0.007612365128748262,0.03183620027757073,0.008728589866244845
103055,1445927.0,27838.22,0.007678559608128682,0.0320737038146693,0.008805286837642236
108704,1443787.0,22267.18,0.007744754087509102,0.0323108558419272,0.008866635058453786
100720,1443308.0,34045.65,0.007810948566889521,0.03254792919011329,0.008960434096045109
109381,1439909.0,21544.56,0.00787714304626994,0.03278444422897767,0.009019791429311724
113807,1437430.0,99308.11,0.00794333752565036,0.03302055207490046,0.009293394816029652
108776,1437040.0,28304.09,0.008009532005030781,0.03325659586061864,0.009371375304047892
114726,1435840.0,12588.38,0.0080757264844112,0.03349244253801494,0.009406057500711308
114788,1433562.0,31721.84,0.00814192096379162,0.033727915038113565,0.009493454218430779
108173,1430928.0,17728.86,0.00820811544317204,0.03396295488544568,0.00954229893150253
112283,1422588.0,131331.28999999998,0.008274309922552459,0.03419662482994079,0.009904129256599187
103850,1421701.0,11856.51,0.00834050440193288,0.03443014907853465,0.009936795081078729
100591,1421111.0,18696.98,0.008406698881313299,0.034663576415536926,0.009988307057788358
117699,1420385.0,23858.29,0.008472893360693718,0.03489688450200447,0.01005403893955812
108545,1418080.0,24994.77,0.008539087840074138,0.03512981397623708,0.010122901932945424
109523,1417696.0,21923.17,0.008605282319454557,0.03536268037580669,0.010183302373147064
104445,1417490.0,23792.46,0.008671476798834976,0.03559551293844772,0.010248852886940458
106612,1415125.0,14100.14,0.008737671278215398,0.035827957033437725,0.010287700127686424
111118,1414520.0,29113.87,0.008803865757595817,0.036060301752982124,0.010367911637425816
105196,1412108.0,21348.02,0.008870060236976236,0.03629225028479956,0.010426727484104623
102636,1411758.0,10541.61,0.008936254716356656,0.036524141326689775,0.010455770632720175
111461,1409307.0,38734.75,0.009002449195737075,0.03675562977483258,0.010562488591441493
105016,1407040.0,23853.4,0.009068643675117494,0.03698674585250398,0.010628207000791319
100321,1404468.0,17319.75,0.009134838154497915,0.03721743946133883,0.010675924576496947
112162,1403182.0,99774.65,0.009201032633878335,0.03744792183575541,0.010950813325750113
102857,1400148.0,21664.31,0.009267227113258754,0.03767790585463153,0.011010500581774895
118465,1399733.0,10777.78,0.009333421592639174,0.03790782170687967,0.01104019440143676
115293,1399714.0,17053.46,0.009399616072019593,0.03813773443824604,0.011087178322601494
109259,1396414.0,29284.02,0.009465810551400014,0.03836710512172727,0.011167858611942572
100508,1396085.0,30146.01,0.009532005030780433,0.03859642176467692,0.011250913766572264
115880,1392248.0,101560.69,0.009598199510160853,0.038825108153767385,0.011530723227666727
115009,1390941.0,28236.57,0.009664393989541272,0.039053579859043945,0.011608517691596187
111668,1390743.0,14576.7,0.009730588468921691,0.039282019041447395,0.01164867790094033
112076,1390504.0,30899.76,0.00979678294830211,0.03951041896644341,0.011733809709256601
114908,1390225.0,19202.98,0.009862977427682532,0.03973877306375459,0.01178671576459364
100647,1386252.0,28705.52,0.009929171907062951,0.03996647456826344,0.011865802230839943
105011,1383502.0,17700.480000000003,0.00999536638644337,0.04019372436620133,0.011914568754284333
114160,1378012.0,17821.98,0.01006156086582379,0.04042007239356667,0.011963670021905067
118373,1377823.0,37533.03999999999,0.01012775534520421,0.04064638937637131,0.012067077154090137
100745,1377171.0,20843.59,0.01019394982458463,0.04087259926365439,0.012124503247642415
103205,1376956.0,22607.23,0.01026014430396505,0.04109877383569648,0.012186788338883314
110850,1376132.0,19229.89,0.01032633878334547,0.04132481306002422,0.012239768533856445
104404,1375656.0,11616.9,0.010392533262725889,0.04155077409805094,0.012271774209759084
107719,1373829.0,23069.14,0.010458727742106308,0.04177643503865762,0.01233533190744027
105951,1372756.0,17709.92,0.010524922221486727,0.042001919731573155,0.012384124438991858
101131,1372011.0,16503.58,0.010591116700867148,0.0422272820530722,0.012429593387912247
103249,1371693.0,20987.18,0.010657311180247568,0.04245259214086595,0.012487415085713752
112381,1369380.0,13024.36,0.010723505659627987,0.042677522302369285,0.012523298449175544
116621,1365820.0,13320.919999999998,0.010789700139008407,0.04290186770918441,0.012559998863937225
111213,1365357.0,94375.82,0.010855894618388826,0.04312613706503867,0.01282001331770421
108593,1363010.0,24055.69,0.010922089097769245,0.04335002090986675,0.012886289055444427
103471,1360964.0,20912.18,0.010988283577149666,0.04357356868500603,0.012943904121038314
109080,1359723.0,18066.35,0.011054478056530086,0.04379691261728911,0.012993678651493394
104489,1359114.0,19948.25,0.011120672535910505,0.04402015651709884,0.013048637997302067
117947,1359076.0,22172.28,0.011186867015290924,0.04424339417514505,0.013109724759493577
116545,1358370.0,23147.48,0.011253061494671344,0.04446651586779522,0.013173498291403364
108070,1357888.0,23600.27,0.011319255974051765,0.04468955838860277,0.013238519303276991
110711,1357628.0,25833.49,0.011385450453432184,0.044912558202607256,0.013309693050866626
117914,1356244.0,20226.2,0.011451644932812604,0.045135330685013846,0.013365418175636742
103721,1356140.0,18275.65,0.011517839412193023,0.045358086084699205,0.013415769347705886
110402,1355380.0,21153.4,0.011584033891573442,0.04558071664911405,0.013474048997581402
114305,1354225.0,9053.24,0.011650228370953862,0.04580315749676909,0.013498991543812221
116541,1352041.0,26212.47,0.011716422850334283,0.04602523960727833,0.013571209417722439
104168,1351446.0,21476.4,0.011782617329714702,0.046247223984911295,0.013630378963638768
102859,1349904.0,17550.68,0.011848811809095122,0.046468955078350666,0.013678732773687138
103277,1348110.0,29392.77,0.011915006288475541,0.04669039149484884,0.013759712679729263
116872,1342981.0,33586.149999999994,0.01198120076785596,0.04691098543752795,0.013852245750661903
102455,1342255.0,23914.69,0.012047395247236381,0.04713146012967233,0.013918133019851796
116283,1341174.0,14597.240000000002,0.0121135897266168,0.047351757260070085,0.013958349818869868
110422,1339648.0,10383.14,0.01217978420599722,0.047571803734385194,0.013986956367406198
112059,1339480.0,21479.64,0.01224597868537764,0.04779182261353524,0.014046134839833895
102499,1335736.0,16037.09,0.012312173164758059,0.048011226514721055,0.01409031856397385
100202,1335598.0,35572.04,0.012378367644138478,0.048230607748449845,0.014188322952703688
114759,1335341.0,13509.48,0.0124445621235189,0.048449946768146374,0.014225542868386287
118286,1334668.0,22859.42,0.012510756602899319,0.04866917524292572,0.014288522767313048
100744,1333091.0,14072.57,0.012576951082279738,0.04888814468451874,0.014327294050059494
106264,1331161.0,20878.51,0.012643145561660157,0.04910679711022742,0.01438481635156764
106543,1330781.0,15977.02,0.012709340041040577,0.04932538711830083,0.014428834577084769
113121,1330625.0,18313.85,0.012775534520420996,0.049543951502292405,0.014479290993824993
100303,1327523.0,20311.25,0.012841728999801417,0.04976200636127195,0.014535250439518548
106497,1325296.0,27860.77,0.012907923479181837,0.04997969542005747,0.014612009538333026
115052,1324906.0,25382.47,0.012974117958562256,0.0501973204186384,0.01468194068247892
114269,1323783.0,23135.42,0.013040312437942675,0.05041476095668144,0.01474568098792972
108036,1320214.0,26582.98,0.013106506917323095,0.05063161526172384,0.014818919652496543
102302,1315185.0,20724.84,0.013172701396703516,0.05084764351864067,0.014876018578386755
106039,1313296.0,22756.480000000003,0.013238895876083935,0.05106336149420749,0.014938714867720818
117611,1313104.0,17830.2,0.013305090355464354,0.05127904793244281,0.014987838782231507
112514,1310117.0,17560.58,0.013371284834844774,0.05149424373521361,0.015036219867731283
103752,1309541.0,25758.44,0.013437479314225193,0.0517093449259899,0.015107186845358495
102826,1309365.0,15403.54,0.013503673793605613,0.05192441720754566,0.015149625078363283
114926,1307013.0,14173.55,0.013569868272986034,0.052139103156790545,0.015188674570714066
106808,1306793.0,23362.42,0.013636062752366453,0.05235375296950976,0.015253040282979928
106966,1306605.0,38617.31,0.013702257231746872,0.05256837190192521,0.015359434683215076
111814,1305399.0,17563.71,0.013768451711127292,0.05278279274047718,0.01540782439216565
109828,1301464.0,17671.79,0.013834646190507711,0.05299656722799035,0.015456511871902884
107014,1301414.0,103649.63,0.013900840669888132,0.053210333502656776,0.015742076563447817
115712,1297135.0,21608.99,0.013967035149268552,0.05342339692189879,0.015801611407556256
105087,1296992.0,20707.96,0.014033229628648971,0.05363643685239912,0.015858663827424277
100855,1296140.0,18678.58,0.01409942410802939,0.05384933683599092,0.015910125110365637
115989,1291512.0,23653.47,0.01416561858740981,0.05406147663848804,0.015975292693351868
110976,1290121.0,21839.88,0.014231813066790229,0.05427338795958872,0.016035463661599206
102135,1289176.0,15936.59,0.01429800754617065,0.054485144057885924,0.01607937049858095
104874,1288870.0,25824.27,0.01436420202555107,0.05469684989356106,0.016150518844184527
113657,1288780.0,16612.31,0.014430396504931489,0.05490854094611204,0.01619628735470404
107630,1287901.0,33477.81,0.014496590984311908,0.05512008761681726,0.016288521938525032
105310,1287158.0,12336.99,0.014562785463692328,0.05533151224461986,0.01632251153157947
111356,1287115.0,24556.65,0.014628979943072747,0.05554292980937425,0.016390167462262743
102965,1285601.0,32336.91,0.014695174422453168,0.055754098689129214,0.016479258756941423
104843,1285362.0,23828.95,0.014761368901833587,0.055965228311476746,0.016544909804191564
118397,1283392.0,25982.26,0.014827563381214007,0.05617603434766253,0.016616493427428235
111113,1282866.0,26003.81,0.014893757860594426,0.05638675398470056,0.016688136422985892
116985,1282136.0,22865.5,0.014959952339974845,0.05659735371417613,0.01675113307289695
107536,1281774.0,19464.75,0.015026146819355267,0.05680789398264126,0.016804760329740504
111845,1281499.0,17919.629999999997,0.015092341298735686,0.057018389080449296,0.016854130632495558
110597,1281238.0,20036.13,0.015158535778116105,0.057228841307197326,0.01690933209614964
111960,1280924.0,19450.74,0.015224730257496525,0.057439241957267795,0.01696292075409681
110757,1279919.0,17882.11,0.015290924736876944,0.057649477529118705,0.01701218768564613
116071,1279633.0,30013.91,0.015357119216257363,0.05785966612348623,0.017094878892080806
100572,1277284.0,35252.31,0.015423313695637784,0.05806946887831369,0.017192002393934078
104868,1276882.0,22150.92,0.015489508175018204,0.05827920560185333,0.01725303030727286
112135,1276675.0,20070.42,0.015555702654398623,0.058488908324207445,0.017308326243172266
102675,1275621.0,22030.8,0.015621897133779043,0.05869843791975218,0.01736902321436732
103892,1273049.0,17201.53,0.015688091613159462,0.058907545046460376,0.017416415082611818
105073,1271192.0,14019.1,0.01575428609253988,0.05911634714804047,0.01745503905036971
104372,1270449.0,16135.96,0.0158204805719203,0.059325027206717944,0.01749949517086123
109282,1267753.0,20015.47,0.01588667505130072,0.05953326442869895,0.017554639714229853
115718,1267608.0,16529.67,0.015952869530681143,0.059741477833424386,0.01760018054360753
112454,1267285.0,13032.15,0.016019064010061562,0.059949638183159855,0.017636085369267952
109336,1266928.0,25194.81,0.01608525848944198,0.060157739893169575,0.01770549949207942
113759,1266189.0,16968.32,0.0161514529688224,0.0603657202173044,0.017752248844362065
107378,1266000.0,23437.13,0.01621764744820282,0.060573669496878535,0.017816820389857678
100549,1265472.0,20167.08,0.01628384192758324,0.06078153204879105,0.017872382633346263
106286,1265171.0,25672.45,0.01635003640696366,0.06098934515936615,0.0179431127002597
108025,1264555.0,16384.95,0.01641623088634408,0.06119705708766937,0.017988254812129557
101609,1264536.0,25893.88,0.016482425365724498,0.06140476589509082,0.018059594939972768
118335,1264379.0,18140.6,0.016548619845104917,0.061612448914173494,0.01810957403631339
105620,1264126.0,26362.53,0.016614814324485336,0.06182009037625164,0.018182205339944614
102259,1263206.0,19773.2,0.01668100880386576,0.062027580721949686,0.018236682406180704
113358,1261785.0,25034.2,0.01674720328324618,0.06223483765854325,0.018305654033007296
100422,1261077.0,97351.43,0.016813397762626598,0.06244197830122691,0.01857386657828515
105708,1260813.0,102909.9,0.016879592242007017,0.06264907558007975,0.01885739324259085
100327,1260096.0,19366.02,0.016945786721387437,0.06285605508671029,0.01891074848879629
103665,1259474.0,12003.15,0.017011981200767856,0.06306293242552731,0.01894381832056817
105804,1259423.0,18026.84,0.017078175680148276,0.06326980138724064,0.018993483997176278
115753,1259218.0,24582.11,0.017144370159528695,0.06347663667628234,0.019061210072606298
112090,1258331.0,25761.27,0.017210564638909114,0.06368332626942279,0.019132184847155474
102861,1255511.0,24640.9,0.017276759118289534,0.06388955265800683,0.019200072894685307
103633,1254557.0,17949.56,0.017342953597669953,0.06409562234547499,0.019249525657466682
113527,1253994.0,124248.56,0.017409148077050372,0.0643015995562888,0.019591842380751675
101868,1253400.0,19675.03,0.017475342556430795,0.06450747919848329,0.01964604897920347
101447,1252905.0,13938.09,0.017541537035811215,0.064713277533495,0.019684449756626175
102097,1251664.0,22825.57,0.017607731515191634,0.06491887202565051,0.019747336395549896
106564,1250455.0,23168.370000000003,0.017673925994572053,0.06512426793117174,0.019811167481417244
107448,1249960.0,8317.48,0.017740120473952473,0.0653295825295102,0.019834082938140353
118122,1247672.0,25088.97,0.017806314953332892,0.06553452130798162,0.019903205461580427
101019,1245930.0,26189.57,0.01787250943271331,0.06573917395087246,0.01997536024378992
106044,1244471.0,30536.86,0.01793870391209373,0.06594358694289529,0.020059492227730923
116446,1243650.0,14856.43,0.01800489839147415,0.06614786507997457,0.020100423120107565
116957,1243648.0,12931.47,0.01807109287085457,0.06635214288853998,0.02013605056269248
100182,1243474.0,19516.54,0.01813728735023499,0.06655639211639873,0.020189820505963133
116768,1243180.0,16151.03,0.01820348182961541,0.06676059305271861,0.020234318145752904
114011,1239802.0,16636.97,0.01826967630899583,0.06696423912911242,0.020280154596942282
101827,1239487.0,28186.0,0.01833587078837625,0.06716783346457175,0.020357809735661887
100695,1238710.0,18955.96,0.01840206526775667,0.06737130017239266,0.020410035227159905
107791,1237991.0,20320.6,0.01846825974713709,0.06757464877947739,0.02046602043300201
110211,1237136.0,12017.75,0.01853445422651751,0.06777785694688278,0.020499130489176974
108657,1234160.0,34860.04,0.018600648705897928,0.06798057628564994,0.020595173249482474
102354,1233928.0,16700.13,0.018666843185278347,0.06818325751680819,0.02064118371254163
112253,1233550.0,99855.96,0.018733037664658767,0.06838587665884506,0.02091629647865882
109152,1233042.0,28676.51,0.018799232144039186,0.068588412358359,0.020995303019567216
118264,1233010.0,14236.52,0.018865426623419605,0.06879094280165102,0.021034526000319517
107674,1230726.0,22244.18,0.018931621102800028,0.06899309808210376,0.02109581085392073
101863,1228682.0,19946.44,0.018997815582180447,0.06919491762138157,0.021150765213005462
106154,1228459.0,15757.34,0.019064010061560867,0.06939670053136289,0.021194178199010993
101630,1226790.0,24978.370000000003,0.019130204540941286,0.06959820929651989,0.02126299600882223
114546,1226655.0,29508.41,0.019196399020321706,0.06979969588699067,0.021344294514177548
116194,1226607.0,25351.19,0.019262593499702125,0.07000117459312857,0.021414139478917384
108468,1226261.0,25756.4,0.019328787979082544,0.070202596466367,0.02148510083614855
103938,1226194.0,23804.24,0.019394982458462964,0.0704040073343908,0.02155068380497402
108925,1225799.0,25108.72,0.019461176937843383,0.07060535332092531,0.0216198607415621
114359,1224009.0,14304.97,0.019527371417223802,0.07080640528754636,0.021659272308642556
103981,1223630.0,26686.9,0.01959356589660422,0.0710073950007891,0.021732797282796257
107846,1222610.0,18491.53,0.019659760375984645,0.07120821717195824,0.021783743225011813
112553,1221605.0,12931.36,0.019725954855365064,0.07140887426490782,0.021819370364536156
105369,1221414.0,90038.20000000001,0.019792149334745483,0.07160949998478283,0.022067434258350935
118713,1221240.0,31464.13,0.019858343814125903,0.07181009712395116,0.022154120960254063
102444,1217983.0,24861.16,0.019924538293506322,0.07201015927828255,0.022222615845251235
112000,1217335.0,22569.050000000003,0.01999073277288674,0.07221011499412014,0.02228479574692297
115422,1216683.0,22656.99,0.02005692725226716,0.07240996361443618,0.022347217931745888
117953,1215125.0,19993.89,0.02012312173164758,0.07260955632244764,0.022402303020140638
107497,1215042.0,18067.81,0.020189316211028,0.07280913539713352,0.022452081573036024
113966,1214571.0,13904.37,0.02025551069040842,0.07300863710680305,0.02249038944861818
103567,1214488.0,29902.300000000003,0.020321705169788838,0.073208125183147,0.022572773158776954
113166,1213495.0,136789.56,0.02038789964916926,0.07340745015235459,0.02294964154227207
111036,1213425.0,15177.170000000002,0.02045409412854968,0.07360676362357674,0.022991456104172338
107710,1211211.0,37243.7,0.0205202886079301,0.07380571342994505,0.023094066076851372
101258,1210055.0,25526.92,0.02058648308731052,0.0740044733552966,0.023164395194629143
103699,1209467.0,12175.51,0.02065267756669094,0.07420313669757045,0.023197939894765093
101489,1209459.0,12960.69,0.020718872046071358,0.07440179872578882,0.023233647841258094
101817,1208713.0,20469.61,0.020785066525451777,0.07460033821833376,0.023290043583970296
104619,1208520.0,20568.38,0.020851261004832197,0.07479884600929027,0.023346711447524454
113161,1208311.0,92183.37,0.020917455484212616,0.07499731947054737,0.02360068549084349
113678,1208202.0,10820.94,0.020983649963593035,0.07519577502779858,0.0236304982204531
105393,1207189.0,17065.22,0.021049844442973455,0.07539406419277474,0.02367751454154799
105238,1206506.0,18924.32,0.021116038922353874,0.07559224117026436,0.02372965286180536
108648,1206201.0,12586.35,0.021182233401734297,0.07579036804938885,0.02376432946562369
102669,1205721.0,27659.09,0.021248427881114716,0.0759884160851846,0.023840532916656398
109599,1202710.0,15475.89,0.021314622360495136,0.07618596954334937,0.02388317048086414
101968,1202590.0,20765.83,0.021380816839875555,0.07638350329068196,0.023940382338143558
102362,1201123.0,22602.800000000003,0.021447011319255974,0.07658079607309107,0.02400265522430873
102995,1199775.0,12205.82,0.021513205798636394,0.07677786743715193,0.02403628343140752
117899,1199320.0,16760.29,0.021579400278016813,0.07697486406430742,0.024082459641048146
100061,1197049.0,20028.9,0.021645594757397232,0.07717148766396377,0.024137641185357415
104086,1196383.0,18002.97,0.021711789236777652,0.07736800186850147,0.02418724109782158
114090,1195957.0,23661.35,0.02177798371615807,0.07756444609958492,0.02425243039096509
100503,1193729.0,23256.86,0.02184417819553849,0.07776052436621743,0.024316505275286466
116490,1193373.0,11924.95,0.021910372674918913,0.07795654415738111,0.0243493596585432
100377,1192725.0,12449.05,0.021976567154299333,0.07815245751005098,0.02438365798766678
113586,1191963.0,16068.88,0.022042761633679752,0.07834824569893648,0.02442792929631181
113497,1187793.0,21832.73,0.02210895611306017,0.07854334893640345,0.02448808056562202
115180,1187157.0,24401.07,0.02217515059244059,0.07873834770645985,0.02455530785845381
